0.04,0.04,-0.69,-10.64,9.32,-5.83,31.41
0.05,0.02,-0.69,-10.21,12.32,-6.27,31.41
0.06,-0.00,-0.70,-9.77,15.13,-6.52,31.41
0.08,-0.03,-0.71,-9.77,18.45,-6.90,31.41
0.10,-0.04,-0.73,-10.52,20.38,-7.08,31.41
0.12,-0.06,-0.74,-12.02,22.26,-7.08,31.41
0.14,-0.08,-0.76,-14.33,24.32,-6.77,31.41
0.15,-0.10,-0.77,-17.14,26.32,-5.96,31.41
0.17,-0.12,-0.78,-20.21,27.82,-3.77,31.41
0.19,-0.15,-0.80,-24.46,28.20,-1.83,31.41
0.19,-0.16,-0.80,-26.83,27.01,0.29,31.41
0.20,-0.17,-0.81,-28.89,25.20,2.29,31.41
0.19,-0.16,-0.81,-30.89,23.38,3.98,31.41
0.19,-0.16,-0.80,-32.89,22.01,5.23,31.41
0.18,-0.15,-0.78,-35.89,21.63,6.73,31.41
0.18,-0.15,-0.77,-37.96,22.76,7.67,31.41
0.17,-0.15,-0.76,-40.14,24.95,8.92,31.41
0.17,-0.16,-0.76,-42.46,28.13,10.54,31.41
0.17,-0.17,-0.76,-44.71,32.26,12.60,31.41
0.17,-0.18,-0.77,-47.39,39.76,16.42,31.41
0.17,-0.19,-0.79,-48.39,44.88,19.23,31.41
0.17,-0.19,-0.81,-48.71,49.07,21.98,31.41
0.17,-0.19,-0.84,-48.64,51.63,24.54,31.41
0.18,-0.18,-0.87,-48.52,53.01,26.85,31.41
0.18,-0.17,-0.90,-48.52,53.95,29.92,31.41
0.18,-0.16,-0.93,-48.71,55.82,31.79,31.41
0.18,-0.15,-0.96,-48.58,57.70,33.67,31.41
0.18,-0.13,-0.99,-47.89,59.82,35.42,31.41
0.18,-0.12,-1.02,-46.46,61.95,36.98,31.41
0.19,-0.11,-1.05,-44.52,63.95,38.42,31.41
0.20,-0.09,-1.11,-41.46,66.57,40.29,31.41
0.21,-0.08,-1.16,-39.71,67.95,41.42,31.41
0.22,-0.07,-1.20,-38.21,68.88,42.42,31.41
0.23,-0.07,-1.25,-36.83,69.07,43.29,31.41
0.24,-0.06,-1.29,-35.33,68.38,44.17,31.41
0.25,-0.05,-1.35,-32.64,65.63,45.60,31.41
0.26,-0.04,-1.39,-30.52,62.76,46.54,31.41
0.26,-0.03,-1.41,-28.14,59.26,47.48,31.41
0.27,-0.02,-1.43,-25.71,55.45,48.48,31.41
0.27,-0.02,-1.45,-23.39,51.51,49.48,31.41
0.28,-0.02,-1.46,-21.08,47.63,51.35,31.41
0.28,-0.02,-1.47,-17.46,42.63,52.92,31.41
0.28,-0.03,-1.47,-14.58,39.88,54.92,31.41
0.28,-0.03,-1.46,-11.14,37.63,57.23,31.41
0.27,-0.02,-1.46,-7.02,35.57,59.73,31.41
0.27,-0.02,-1.46,-2.39,33.76,62.17,31.41
0.27,0.00,-1.47,4.61,31.01,65.35,31.41
0.27,0.02,-1.47,8.61,29.01,66.92,31.41
0.28,0.03,-1.48,11.73,26.63,67.85,31.41
0.29,0.04,-1.49,13.79,23.76,68.23,31.41
0.29,0.06,-1.49,14.79,20.20,68.10,31.41
0.30,0.07,-1.49,14.67,13.57,67.04,31.42
0.30,0.08,-1.48,13.92,8.63,66.10,31.42
0.30,0.09,-1.47,12.98,3.82,65.17,31.42
0.30,0.10,-1.45,12.29,-0.55,64.48,31.42
0.30,0.11,-1.43,11.86,-4.43,64.10,31.42
0.30,0.12,-1.41,11.86,-7.87,64.10,31.42
0.29,0.14,-1.38,12.54,-12.99,64.35,31.42
0.29,0.15,-1.37,13.23,-16.62,64.60,31.42
0.29,0.15,-1.36,14.11,-20.55,64.79,31.42
0.29,0.16,-1.35,14.98,-24.80,64.79,31.42
0.28,0.16,-1.33,15.73,-29.43,64.48,31.42
0.27,0.16,-1.29,16.42,-36.30,63.60,31.42
0.26,0.16,-1.26,16.86,-40.12,62.98,31.42
0.25,0.16,-1.22,17.73,-42.80,62.42,31.42
0.23,0.15,-1.18,19.11,-44.37,62.10,31.42
0.22,0.15,-1.14,20.98,-45.18,61.98,31.42
0.20,0.15,-1.09,24.17,-45.55,61.92,31.42
0.18,0.15,-1.07,26.11,-45.43,61.73,31.42
0.18,0.14,-1.04,27.61,-44.99,61.42,31.42
0.17,0.14,-1.02,28.79,-44.24,60.92,31.42
0.16,0.13,-1.00,29.73,-43.12,60.23,31.42
0.16,0.12,-0.98,30.42,-41.68,59.35,31.42
0.16,0.10,-0.95,31.23,-39.05,58.92,31.42
0.16,0.08,-0.93,31.73,-36.99,58.79,31.42
0.17,0.06,-0.91,32.23,-34.68,59.04,31.42
0.17,0.04,-0.90,32.86,-32.24,59.73,31.42
0.17,0.02,-0.89,33.54,-30.12,60.67,31.42
0.18,0.01,-0.88,34.54,-27.93,62.35,31.42
0.19,0.00,-0.88,34.86,-27.37,63.35,31.42
0.19,0.00,-0.88,34.67,-27.68,63.92,31.43
0.19,-0.00,-0.88,33.92,-29.05,64.04,31.43
0.19,-0.00,-0.88,32.79,-31.30,63.73,31.43
0.20,-0.00,-0.87,30.48,-35.18,62.79,31.43
0.19,-0.00,-0.86,28.73,-36.99,62.10,31.43
0.19,-0.00,-0.85,26.98,-37.87,61.67,31.43
0.18,-0.00,-0.83,25.42,-37.80,61.73,31.43
0.17,-0.00,-0.81,24.17,-37.12,62.10,31.43
0.17,-0.00,-0.79,23.23,-36.05,63.35,31.43
0.17,-0.00,-0.78,22.48,-34.12,64.35,31.43
0.17,-0.00,-0.77,22.36,-32.62,65.42,31.43
0.17,0.00,-0.77,22.36,-31.12,66.42,31.43
0.17,0.01,-0.77,22.23,-29.55,67.17,31.43
0.17,0.02,-0.77,21.79,-28.12,67.67,31.43
0.17,0.03,-0.76,20.42,-26.24,67.73,31.43
0.17,0.04,-0.75,19.11,-25.24,67.48,31.43
0.16,0.04,-0.75,17.67,-24.43,66.92,31.43
0.16,0.04,-0.74,16.17,-23.74,66.29,31.43
0.15,0.04,-0.73,14.61,-22.99,65.54,31.43
0.14,0.05,-0.71,12.04,-21.55,64.35,31.43
0.13,0.05,-0.69,10.23,-20.18,63.54,31.43
0.13,0.06,-0.68,8.42,-18.49,62.60,31.43
0.12,0.06,-0.67,6.61,-16.55,61.67,31.43
0.11,0.06,-0.67,5.04,-14.49,60.60,31.43
0.10,0.06,-0.66,3.61,-12.30,59.04,31.43
0.09,0.06,-0.66,1.73,-8.93,58.04,31.43
0.09,0.07,-0.66,0.54,-6.55,56.98,31.43
0.08,0.07,-0.66,-0.58,-4.12,55.92,31.43
0.08,0.08,-0.66,-1.64,-1.74,54.79,31.43
0.07,0.09,-0.66,-2.77,0.57,53.35,31.43
0.07,0.11,-0.66,-4.64,3.82,50.73,31.43
0.07,0.12,-0.66,-6.08,5.82,48.60,31.43
0.07,0.13,-0.66,-7.83,7.82,46.54,31.43
0.08,0.12,-0.66,-9.83,9.88,44.67,31.43
0.08,0.11,-0.66,-11.77,12.07,43.29,31.43
0.09,0.10,-0.66,-14.14,15.45,42.35,31.43
0.10,0.08,-0.66,-15.33,17.63,42.48,31.43
0.10,0.07,-0.67,-16.21,19.63,43.17,31.43
0.10,0.06,-0.68,-17.02,21.32,44.17,31.43
0.10,0.05,-0.69,-18.02,22.76,45.35,31.43
0.10,0.05,-0.70,-19.39,23.95,46.54,31.43
0.09,0.06,-0.71,-22.27,25.57,48.04,31.43
0.09,0.06,-0.72,-24.46,26.57,48.73,31.43
0.09,0.07,-0.73,-26.58,27.70,49.17,31.43
0.08,0.07,-0.74,-28.52,28.95,49.29,31.43
0.08,0.08,-0.74,-30.21,30.51,49.17,31.43
0.08,0.08,-0.76,-32.14,32.76,48.04,31.43
0.09,0.09,-0.77,-33.14,33.63,46.79,31.43
0.09,0.09,-0.78,-33.96,34.20,45.42,31.43
0.09,0.10,-0.80,-34.52,35.20,44.04,31.43
0.09,0.10,-0.81,-34.83,37.20,42.67,31.43
0.10,0.10,-0.83,-34.96,41.95,40.85,31.43
0.11,0.10,-0.86,-34.89,45.26,39.54,31.43
0.12,0.09,-0.89,-34.64,47.95,38.23,31.43
0.13,0.07,-0.91,-34.14,50.01,36.98,31.43
0.14,0.05,-0.94,-33.21,51.76,36.29,31.43
0.16,0.02,-0.96,-31.71,53.38,36.54,31.43
0.18,-0.04,-0.99,-28.27,55.51,39.10,31.43
0.20,-0.07,-1.02,-25.39,56.57,42.35,31.43
0.21,-0.10,-1.04,-22.33,57.45,46.60,31.41
0.22,-0.11,-1.06,-19.58,58.26,51.42,31.41
0.23,-0.12,-1.08,-17.27,58.95,56.10,31.41
0.24,-0.11,-1.11,-15.33,59.63,61.85,31.41
0.24,-0.10,-1.14,-15.02,59.82,64.35,31.41
0.25,-0.09,-1.16,-15.58,59.88,65.73,31.41
0.25,-0.08,-1.18,-16.89,59.57,66.23,31.41
0.26,-0.07,-1.21,-18.71,58.95,66.04,31.41
0.27,-0.07,-1.23,-21.77,57.01,65.04,31.41
0.29,-0.08,-1.26,-23.71,55.26,64.35,31.41
0.29,-0.09,-1.28,-25.39,53.26,63.85,31.41
0.30,-0.10,-1.29,-26.64,51.13,63.67,31.41
0.30,-0.10,-1.30,-27.39,49.01,63.85,31.41
0.30,-0.10,-1.30,-27.58,47.07,64.42,31.41
0.30,-0.10,-1.31,-27.21,44.95,65.92,31.41
0.30,-0.10,-1.31,-26.64,44.07,67.10,31.41
0.29,-0.09,-1.31,-25.96,43.38,68.48,31.41
0.29,-0.08,-1.32,-25.46,42.76,69.79,31.41
0.30,-0.07,-1.32,-25.21,42.01,71.10,31.41
0.30,-0.06,-1.34,-24.89,40.45,73.17,31.41
0.31,-0.05,-1.35,-24.46,38.82,74.67,31.41
0.32,-0.04,-1.36,-23.71,36.57,76.23,31.41
0.33,-0.03,-1.37,-22.83,33.51,77.73,31.41
0.33,-0.01,-1.38,-21.89,29.63,79.10,31.41
0.33,0.00,-1.39,-20.58,22.57,80.79,31.41
0.32,0.02,-1.39,-19.58,17.38,81.67,31.41
0.31,0.04,-1.38,-18.27,12.32,82.35,31.41
0.29,0.06,-1.36,-16.58,7.70,82.98,31.41
0.28,0.07,-1.35,-14.64,3.76,83.48,31.41
0.27,0.08,-1.33,-12.64,0.51,83.79,31.46
0.25,0.10,-1.31,-9.77,-3.24,83.98,31.46
