0.27,0.80,-0.64,8.48,4.51,39.79,31.44
0.27,0.79,-0.61,12.17,3.32,40.17,31.44
0.27,0.78,-0.59,14.42,0.82,40.04,31.44
0.27,0.77,-0.58,14.98,-2.05,39.54,31.44
0.27,0.77,-0.57,14.17,-4.49,38.85,31.44
0.27,0.76,-0.57,11.54,-6.74,37.85,31.44
0.28,0.76,-0.57,9.73,-7.05,37.23,31.44
0.28,0.77,-0.58,8.48,-6.62,36.85,31.44
0.28,0.78,-0.58,8.04,-5.55,36.73,31.44
0.28,0.79,-0.58,8.36,-4.12,37.04,31.44
0.29,0.79,-0.59,9.11,-2.68,37.60,31.44
0.29,0.80,-0.58,10.36,-0.74,38.73,31.44
0.29,0.81,-0.59,11.23,0.13,39.48,31.44
0.29,0.81,-0.59,12.42,0.88,40.17,31.44
0.29,0.81,-0.59,14.42,1.51,40.79,31.44
0.29,0.81,-0.60,17.23,2.01,41.35,31.44
0.29,0.80,-0.60,22.29,2.38,42.17,31.44
0.29,0.79,-0.60,25.23,2.20,42.67,31.44
0.29,0.79,-0.60,26.98,1.57,43.17,31.44
0.29,0.79,-0.59,27.11,0.51,43.67,31.44
0.28,0.79,-0.59,25.79,-0.74,44.23,31.44
0.28,0.79,-0.59,22.04,-2.43,45.23,31.44
0.27,0.79,-0.59,19.23,-3.24,45.92,31.47
0.27,0.78,-0.60,16.48,-3.80,46.42,31.47
0.27,0.78,-0.60,13.98,-4.24,46.67,31.47
0.27,0.77,-0.60,11.67,-4.62,46.73,31.47
0.27,0.77,-0.60,9.36,-5.12,46.54,31.47
0.27,0.77,-0.60,5.67,-5.93,46.10,31.47
0.27,0.77,-0.60,3.17,-6.49,45.73,31.47
0.27,0.77,-0.60,0.86,-6.99,45.42,31.47
0.27,0.77,-0.60,-0.89,-7.37,44.98,31.47
0.27,0.76,-0.60,-1.89,-7.62,44.54,31.47
0.27,0.76,-0.60,-2.52,-7.74,43.54,31.47
0.27,0.76,-0.60,-3.08,-7.80,42.54,31.47
0.27,0.76,-0.60,-4.21,-7.87,41.35,31.47
0.27,0.76,-0.60,-5.83,-7.87,39.98,31.47
0.26,0.77,-0.60,-7.27,-7.74,38.79,31.47
0.27,0.77,-0.61,-8.08,-6.80,38.17,31.47
0.27,0.78,-0.62,-7.58,-5.62,38.85,31.47
0.28,0.79,-0.63,-6.58,-4.12,40.17,31.47
0.28,0.80,-0.63,-5.71,-2.49,41.92,31.47
0.28,0.80,-0.63,-5.21,-0.99,43.54,31.47
0.27,0.80,-0.62,-5.14,0.13,44.85,31.47
0.27,0.79,-0.62,-5.58,1.01,46.10,31.47
0.27,0.79,-0.61,-6.08,1.07,46.48,31.47
0.27,0.78,-0.61,-6.58,0.82,46.54,31.47
