-0.88,0.88,0.03,-15.33,2.63,16.29,31.63
-0.89,0.89,0.04,-13.39,2.01,7.42,31.63
-0.89,0.90,0.04,-10.83,1.57,-2.27,31.63
-0.89,0.91,0.04,-7.96,1.01,-12.96,31.63
-0.90,0.93,0.03,-5.08,0.26,-24.77,31.63
-0.90,0.95,0.03,-2.46,-1.18,-44.33,31.63
-0.90,0.96,0.03,0.67,-2.24,-58.33,31.63
-0.89,0.96,0.03,2.54,-3.05,-72.71,31.63
-0.89,0.96,0.03,4.42,-3.49,-87.27,31.63
-0.88,0.94,0.04,6.54,-3.55,-101.65,31.63
-0.88,0.93,0.05,8.86,-3.12,-115.58,31.63
-0.87,0.89,0.05,12.79,-1.62,-135.27,31.63
-0.86,0.86,0.06,15.67,-0.05,-147.15,31.63
-0.85,0.82,0.06,18.79,1.76,-157.83,31.63
-0.84,0.77,0.06,22.17,3.70,-167.15,31.63
-0.83,0.73,0.07,25.67,5.70,-175.15,31.63
-0.83,0.67,0.06,30.54,8.38,-184.71,31.63
-0.82,0.63,0.06,32.79,9.57,-189.77,31.63
-0.82,0.60,0.06,33.61,10.20,-194.08,31.63
-0.82,0.56,0.06,32.67,10.20,-197.90,31.63
-0.82,0.53,0.06,29.98,9.82,-201.21,31.60
-0.82,0.50,0.07,25.86,9.20,-205.21,31.60
-0.82,0.45,0.09,18.04,9.32,-207.27,31.60
-0.82,0.41,0.10,12.73,10.20,-208.77,31.60
-0.82,0.37,0.11,7.98,11.76,-209.71,31.60
-0.81,0.33,0.12,4.04,14.01,-210.15,31.60
-0.81,0.29,0.13,1.11,16.95,-209.96,31.60
-0.81,0.23,0.13,-1.21,22.32,-208.40,31.60
-0.81,0.19,0.13,-1.14,26.45,-206.40,31.60
-0.80,0.14,0.12,0.73,30.88,-203.58,31.60
-0.80,0.09,0.10,5.17,35.70,-199.83,31.60
-0.80,0.04,0.09,12.92,40.70,-195.15,31.60
-0.80,-0.03,0.06,30.42,48.38,-186.65,31.60
-0.82,-0.07,0.04,43.61,53.07,-180.21,31.60
-0.83,-0.09,0.03,54.86,56.82,-173.46,31.60
-0.83,-0.10,0.02,61.79,59.13,-166.33,31.60
-0.84,-0.11,0.02,63.17,59.70,-158.83,31.60
-0.84,-0.12,0.01,59.17,58.76,-147.15,31.60
-0.84,-0.13,-0.00,45.86,55.26,-139.21,31.60
-0.85,-0.13,-0.02,34.54,52.07,-131.33,31.60
-0.85,-0.14,-0.05,22.67,48.38,-123.65,31.60
-0.86,-0.16,-0.09,11.36,44.07,-116.33,31.60
-0.87,-0.17,-0.12,1.23,39.07,-109.46,31.60
-0.88,-0.19,-0.16,-10.52,30.57,-100.21,31.60
-0.88,-0.20,-0.16,-16.02,24.63,-94.90,31.60
-0.89,-0.20,-0.16,-20.02,18.88,-90.58,31.60
-0.89,-0.20,-0.15,-23.14,13.63,-87.27,31.60
-0.90,-0.20,-0.13,-26.08,9.13,-85.21,31.60
-0.90,-0.20,-0.09,-30.96,4.32,-83.96,31.60
-0.90,-0.20,-0.06,-34.58,2.57,-84.08,31.59
-0.89,-0.20,-0.03,-38.02,2.13,-84.83,31.59
-0.89,-0.21,-0.01,-41.02,2.76,-86.02,31.59
-0.88,-0.22,0.00,-43.27,4.26,-87.77,31.59
-0.88,-0.23,0.01,-44.58,6.32,-91.21,31.59
-0.87,-0.25,0.01,-44.52,10.13,-93.90,31.59
-0.86,-0.27,0.01,-43.14,12.88,-96.65,31.59
-0.85,-0.28,-0.00,-41.02,15.70,-99.33,31.59
-0.84,-0.30,-0.01,-38.33,18.26,-101.83,31.59
-0.84,-0.32,-0.03,-35.52,20.51,-103.96,31.59
-0.83,-0.34,-0.06,-31.71,22.63,-106.33,31.59
-0.83,-0.37,-0.08,-30.02,23.07,-107.27,31.59
-0.82,-0.39,-0.09,-29.21,22.70,-107.58,31.59
-0.82,-0.42,-0.11,-29.21,21.76,-107.21,31.59
-0.82,-0.46,-0.12,-29.83,20.20,-105.83,31.59
-0.81,-0.49,-0.13,-31.71,17.13,-101.65,31.59
-0.80,-0.55,-0.14,-33.02,14.57,-97.33,31.59
-0.80,-0.58,-0.14,-33.96,11.88,-91.83,31.59
-0.79,-0.62,-0.14,-34.39,9.01,-85.27,31.59
-0.78,-0.65,-0.15,-34.27,6.20,-77.96,31.59
-0.78,-0.68,-0.15,-33.83,3.38,-65.65,31.59
-0.77,-0.71,-0.14,-32.64,-0.49,-56.71,31.59
-0.77,-0.73,-0.14,-31.39,-2.74,-47.21,31.59
-0.76,-0.75,-0.13,-29.71,-4.49,-37.33,31.59
-0.76,-0.76,-0.12,-27.52,-5.80,-27.33,31.59
-0.76,-0.78,-0.11,-24.96,-6.55,-17.40,31.59
-0.76,-0.80,-0.10,-21.02,-7.24,-3.02,31.59
-0.76,-0.81,-0.10,-18.58,-7.62,5.98,31.59
-0.76,-0.82,-0.10,-16.27,-8.12,14.48,31.59
-0.76,-0.83,-0.10,-14.14,-8.87,22.54,31.57
-0.76,-0.84,-0.11,-12.02,-9.80,30.42,31.57
-0.75,-0.84,-0.11,-8.27,-11.18,41.98,31.57
-0.75,-0.84,-0.11,-5.33,-12.05,49.73,31.57
-0.75,-0.84,-0.11,-2.21,-12.80,57.48,31.57
-0.75,-0.84,-0.11,1.04,-13.55,65.23,31.57
-0.75,-0.84,-0.10,4.73,-14.18,73.10,31.57
-0.74,-0.84,-0.10,9.11,-14.68,85.29,31.57
-0.74,-0.84,-0.10,17.11,-15.05,93.67,31.57
-0.74,-0.83,-0.10,22.79,-15.24,102.29,31.57
-0.74,-0.82,-0.10,28.23,-15.68,111.23,31.57
-0.74,-0.81,-0.11,32.73,-16.49,120.42,31.57
-0.75,-0.79,-0.12,35.73,-17.87,129.73,31.57
-0.76,-0.75,-0.12,36.92,-21.12,143.48,31.57
-0.77,-0.72,-0.13,35.86,-23.74,152.29,31.57
-0.78,-0.70,-0.13,33.98,-26.55,160.79,31.57
-0.80,-0.68,-0.12,32.17,-29.24,168.92,31.57
-0.81,-0.66,-0.12,31.23,-31.49,176.73,31.57
-0.82,-0.64,-0.11,32.54,-33.68,187.73,31.57
-0.83,-0.61,-0.10,34.92,-34.37,194.60,31.57
-0.83,-0.59,-0.10,37.92,-34.55,201.23,31.57
-0.83,-0.56,-0.09,40.86,-34.55,207.73,31.57
-0.83,-0.54,-0.08,43.23,-34.49,214.17,31.57
-0.83,-0.51,-0.06,44.61,-34.49,223.98,31.57
-0.83,-0.46,-0.05,44.04,-34.87,230.29,31.57
-0.83,-0.43,-0.04,41.73,-35.49,236.23,31.57
-0.82,-0.40,-0.03,37.98,-36.43,241.73,31.57
-0.82,-0.36,-0.02,33.42,-37.43,246.67,31.57
-0.82,-0.33,-0.01,28.79,-38.18,251.10,31.57
-0.83,-0.29,0.00,23.17,-38.18,256.79,31.59
-0.84,-0.25,0.02,20.61,-37.18,259.92,31.59
-0.84,-0.22,0.02,18.98,-35.43,262.54,31.59
-0.84,-0.19,0.03,17.86,-33.12,264.67,31.59
-0.85,-0.16,0.03,16.92,-30.74,266.35,31.59
-0.85,-0.13,0.02,15.11,-27.80,268.35,31.59
-0.85,-0.08,0.02,13.54,-26.49,269.35,31.59
-0.85,-0.05,0.01,11.67,-25.55,270.04,31.59
-0.85,-0.02,0.01,9.61,-24.93,270.48,31.59
-0.85,0.01,0.01,7.23,-24.55,270.67,31.59
-0.85,0.04,0.01,4.36,-24.37,270.48,31.59
-0.85,0.09,0.01,-0.52,-24.30,270.10,31.59
-0.84,0.11,0.00,-3.39,-24.49,269.54,31.59
-0.84,0.14,-0.01,-5.08,-24.80,268.85,31.59
-0.84,0.16,-0.02,-5.27,-25.37,267.98,31.59
-0.83,0.19,-0.03,-4.08,-26.12,266.79,31.59
-0.83,0.23,-0.04,-0.77,-27.74,264.29,31.59
-0.83,0.26,-0.03,1.67,-28.93,262.04,31.59
-0.83,0.28,-0.01,3.61,-29.99,259.35,31.59
