-0.67,-0.24,0.50,108.79,-20.05,476.29,31.67
-0.58,-0.07,0.46,109.36,-15.43,473.54,31.67
-0.53,0.05,0.43,104.86,-7.49,468.54,31.67
-0.50,0.17,0.39,96.73,2.07,461.04,31.67
-0.47,0.28,0.36,87.23,10.63,450.98,31.67
-0.47,0.39,0.32,78.79,15.51,438.17,31.67
-0.47,0.52,0.29,72.17,12.13,414.10,31.67
-0.47,0.60,0.27,72.61,2.51,394.98,31.67
-0.47,0.68,0.26,76.29,-11.49,373.54,31.67
-0.45,0.77,0.26,81.79,-27.49,349.85,31.67
-0.43,0.85,0.25,87.11,-43.05,324.10,31.67
-0.38,0.98,0.25,90.86,-61.49,282.04,31.67
-0.36,1.05,0.24,89.42,-69.37,252.35,31.67
-0.34,1.10,0.24,85.42,-74.05,221.73,31.66
-0.33,1.14,0.23,80.11,-76.74,190.60,31.66
-0.33,1.16,0.23,74.79,-78.68,159.48,31.66
-0.34,1.16,0.23,70.54,-81.80,113.79,31.66
-0.36,1.16,0.24,66.48,-84.12,84.85,31.66
-0.37,1.14,0.24,64.86,-86.18,57.98,31.66
-0.39,1.12,0.25,63.67,-87.80,33.85,31.66
-0.41,1.10,0.26,62.42,-88.87,13.04,31.66
-0.44,1.06,0.27,61.04,-88.93,-4.15,31.66
-0.47,0.99,0.29,58.48,-86.37,-22.71,31.66
-0.50,0.95,0.31,56.79,-82.68,-30.46,31.66
-0.52,0.91,0.32,55.36,-77.93,-34.77,31.66
-0.54,0.87,0.33,54.29,-72.62,-36.15,31.66
-0.56,0.85,0.33,53.36,-67.12,-35.21,31.66
-0.56,0.83,0.33,51.48,-58.87,-31.15,31.66
-0.56,0.82,0.32,49.48,-53.24,-27.65,31.66
-0.56,0.82,0.30,47.23,-47.80,-24.15,31.66
-0.56,0.83,0.29,45.23,-43.37,-20.96,31.66
-0.56,0.84,0.27,43.73,-40.43,-18.27,31.66
-0.55,0.85,0.25,42.42,-39.05,-15.65,31.66
-0.53,0.88,0.22,39.36,-39.18,-15.08,31.66
-0.52,0.91,0.21,35.54,-39.12,-15.58,31.66
-0.50,0.95,0.21,29.92,-37.99,-17.08,31.66
-0.48,0.98,0.21,22.54,-35.62,-19.52,31.66
-0.47,1.01,0.21,13.98,-32.18,-22.77,31.66
-0.47,1.04,0.23,0.73,-26.37,-28.65,31.66
-0.47,1.04,0.24,-7.21,-22.87,-32.90,31.66
-0.47,1.04,0.26,-13.64,-20.12,-37.27,31.66
-0.47,1.03,0.28,-18.21,-18.24,-41.65,31.66
-0.48,1.01,0.30,-20.89,-17.12,-46.02,31.68
-0.48,0.99,0.32,-22.46,-16.05,-52.46,31.68
-0.49,0.98,0.33,-23.27,-14.55,-56.52,31.68
-0.49,0.98,0.33,-24.89,-11.80,-60.46,31.68
-0.50,0.97,0.32,-27.46,-7.87,-64.02,31.68
-0.51,0.96,0.31,-30.64,-3.49,-67.33,31.68
-0.52,0.94,0.30,-33.71,2.38,-71.83,31.68
-0.54,0.91,0.27,-37.71,5.38,-74.71,31.68
-0.55,0.90,0.26,-40.58,8.13,-77.65,31.68
-0.56,0.88,0.26,-44.21,11.57,-80.77,31.68
-0.56,0.87,0.26,-49.02,16.38,-83.96,31.68
-0.56,0.87,0.27,-55.14,23.07,-87.02,31.68
-0.55,0.86,0.32,-66.77,37.01,-90.58,31.68
-0.54,0.85,0.36,-75.64,48.82,-92.08,31.68
-0.52,0.85,0.41,-84.71,62.26,-93.15,31.68
-0.52,0.83,0.45,-92.58,76.57,-94.15,31.68
-0.51,0.81,0.50,-97.71,90.38,-95.52,31.68
-0.52,0.77,0.54,-97.96,107.01,-98.58,31.68
